,RESULTS,TIMESTAMP,INDEX
701,-1,2008-02-09 19:18:00,701
702,-1,2008-02-09 20:18:00,702
703,-1,2008-02-09 20:52:00,703
704,-1,2008-02-09 20:58:00,704
705,-1,2008-02-09 20:59:00,705
706,-1,2008-03-09 00:18:00,706
707,-1,2008-03-09 00:45:00,707
708,-1,2008-03-09 00:58:00,708
709,1,2008-03-09 01:15:00,709
710,-1,2008-03-09 01:32:00,710
711,-1,2008-03-09 04:18:00,711
712,-1,2008-03-09 06:26:00,712
713,-1,2008-03-09 09:38:00,713
714,-1,2008-03-09 14:24:00,714
715,-1,2008-03-09 14:29:00,715
716,-1,2008-03-09 17:22:00,716
717,-1,2008-03-09 18:16:00,717
718,-1,2008-03-09 18:16:00,718
719,-1,2008-03-09 20:00:00,719
720,-1,2008-03-09 20:10:00,720
721,-1,2008-04-09 08:01:00,721
722,-1,2008-04-09 08:22:00,722
723,-1,2008-04-09 08:33:00,723
724,-1,2008-04-09 08:41:00,724
725,-1,2008-04-09 08:53:00,725
726,-1,2008-04-09 11:50:00,726
727,-1,2008-04-09 14:09:00,727
728,-1,2008-04-09 14:11:00,728
729,-1,2008-04-09 14:48:00,729
730,-1,2008-04-09 16:30:00,730
731,-1,2008-04-09 16:41:00,731
732,-1,2008-04-09 16:56:00,732
733,-1,2008-04-09 17:30:00,733
734,-1,2008-05-09 15:30:00,734
735,-1,2008-05-09 21:48:00,735
736,-1,2008-07-09 00:08:00,736
737,-1,2008-07-09 00:12:00,737
738,-1,2008-07-09 00:49:00,738
739,-1,2008-07-09 10:52:00,739
740,-1,2008-07-09 12:04:00,740
741,-1,2008-07-09 12:20:00,741
742,-1,2008-07-09 13:02:00,742
743,-1,2008-07-09 18:02:00,743
744,-1,2008-07-09 18:24:00,744
745,-1,2008-07-09 18:49:00,745
746,-1,2008-07-09 19:29:00,746
747,-1,2008-07-09 19:31:00,747
748,-1,2008-07-09 20:12:00,748
749,-1,2008-07-09 20:50:00,749
750,-1,2008-07-09 23:33:00,750
751,-1,2008-08-09 00:32:00,751
752,-1,2008-08-09 00:40:00,752
753,-1,2008-08-09 01:24:00,753
754,-1,2008-08-09 03:32:00,754
755,-1,2008-08-09 03:48:00,755
756,-1,2008-08-09 04:21:00,756
757,-1,2008-08-09 06:37:00,757
758,-1,2008-08-09 07:14:00,758
759,-1,2008-08-09 07:41:00,759
760,-1,2008-08-09 18:46:00,760
761,-1,2008-08-09 19:14:00,761
762,-1,2008-08-09 19:15:00,762
763,-1,2008-08-09 19:25:00,763
764,-1,2008-08-09 19:33:00,764
765,-1,2008-08-09 20:00:00,765
766,-1,2008-08-09 21:36:00,766
767,-1,2008-08-09 21:53:00,767
768,-1,2008-08-09 22:17:00,768
769,-1,2008-09-09 00:25:00,769
770,-1,2008-09-09 03:53:00,770
771,-1,2008-09-09 08:44:00,771
772,-1,2008-10-09 07:26:00,772
773,-1,2008-10-09 09:21:00,773
774,-1,2008-10-09 20:52:00,774
775,-1,2008-10-09 20:53:00,775
776,-1,2008-10-09 21:56:00,776
777,-1,2008-10-09 23:30:00,777
778,-1,2008-10-09 23:43:00,778
779,-1,2008-11-09 00:17:00,779
780,-1,2008-11-09 05:20:00,780
781,-1,2008-11-09 06:04:00,781
782,-1,2008-11-09 07:43:00,782
783,-1,2008-11-09 08:06:00,783
784,-1,2008-11-09 08:58:00,784
785,-1,2008-11-09 09:24:00,785
786,-1,2008-11-09 12:47:00,786
787,-1,2008-11-09 13:36:00,787
788,-1,2008-11-09 14:20:00,788
789,-1,2008-11-09 14:24:00,789
790,-1,2008-11-09 14:31:00,790
791,-1,2008-11-09 15:05:00,791
792,-1,2008-11-09 15:08:00,792
793,-1,2008-11-09 16:28:00,793
794,-1,2008-11-09 21:13:00,794
795,1,2008-11-09 22:07:00,795
796,-1,2008-11-09 23:10:00,796
797,1,2008-11-09 23:48:00,797
798,-1,2008-12-09 05:11:00,798
799,-1,2008-12-09 05:55:00,799
800,-1,2008-12-09 06:38:00,800
801,-1,2008-12-09 06:41:00,801
802,-1,2008-12-09 06:45:00,802
803,-1,2008-12-09 07:21:00,803
804,-1,2008-12-09 07:29:00,804
805,-1,2008-12-09 07:38:00,805
806,-1,2008-12-09 11:57:00,806
807,-1,2008-12-09 13:08:00,807
808,-1,2008-12-09 14:52:00,808
809,-1,2008-12-09 15:40:00,809
810,-1,2008-12-09 16:23:00,810
811,-1,2008-12-09 18:01:00,811
812,-1,2008-12-09 18:52:00,812
813,-1,2008-12-09 19:36:00,813
814,-1,2008-12-09 20:28:00,814
815,-1,2008-12-09 21:12:00,815
816,-1,2008-12-09 22:25:00,816
817,-1,2008-12-09 22:45:00,817
818,-1,2008-12-09 23:28:00,818
819,-1,2008-12-09 23:40:00,819
820,-1,2008-09-13 00:25:00,820
821,-1,2008-09-13 02:57:00,821
822,-1,2008-09-13 03:14:00,822
823,-1,2008-09-13 09:19:00,823
824,-1,2008-09-13 10:55:00,824
825,-1,2008-09-13 11:42:00,825
826,1,2008-09-13 11:56:00,826
827,-1,2008-09-13 12:48:00,827
828,-1,2008-09-13 14:07:00,828
829,-1,2008-09-13 16:04:00,829
830,-1,2008-09-13 16:04:00,830
831,1,2008-09-13 20:06:00,831
832,-1,2008-09-14 02:50:00,832
833,-1,2008-09-14 02:59:00,833
834,-1,2008-09-14 15:02:00,834
835,-1,2008-09-14 15:46:00,835
836,-1,2008-09-14 16:34:00,836
837,-1,2008-09-14 17:40:00,837
838,-1,2008-09-14 18:27:00,838
839,-1,2008-09-14 18:27:00,839
840,-1,2008-09-14 19:13:00,840
841,-1,2008-09-14 20:00:00,841
842,-1,2008-09-14 20:43:00,842
843,-1,2008-09-14 20:45:00,843
844,-1,2008-09-14 21:31:00,844
845,-1,2008-09-14 23:00:00,845
846,-1,2008-09-15 02:04:00,846
847,-1,2008-09-15 10:03:00,847
848,-1,2008-09-15 11:40:00,848
849,-1,2008-09-15 12:27:00,849
850,-1,2008-09-15 16:10:00,850
851,-1,2008-09-15 16:59:00,851
852,-1,2008-09-15 19:54:00,852
853,-1,2008-09-15 21:56:00,853
854,-1,2008-09-15 22:13:00,854
855,-1,2008-09-15 22:45:00,855
856,-1,2008-09-15 22:54:00,856
857,-1,2008-09-15 23:37:00,857
858,-1,2008-09-16 07:39:00,858
859,-1,2008-09-16 07:48:00,859
860,-1,2008-09-16 08:50:00,860
861,-1,2008-09-16 08:52:00,861
862,-1,2008-09-16 09:37:00,862
863,-1,2008-09-16 17:07:00,863
864,-1,2008-09-16 18:09:00,864
865,-1,2008-09-16 18:23:00,865
866,-1,2008-09-16 19:34:00,866
867,-1,2008-09-16 19:45:00,867
868,-1,2008-09-16 21:21:00,868
869,-1,2008-09-16 22:45:00,869
870,-1,2008-09-17 02:01:00,870
871,1,2008-09-17 04:23:00,871
872,-1,2008-09-17 07:14:00,872
873,-1,2008-09-17 07:28:00,873
874,-1,2008-09-17 21:52:00,874
875,-1,2008-09-18 00:57:00,875
876,-1,2008-09-18 01:40:00,876
877,-1,2008-09-18 01:43:00,877
878,-1,2008-09-18 02:01:00,878
879,-1,2008-09-18 03:58:00,879
880,-1,2008-09-18 03:58:00,880
881,-1,2008-09-18 05:44:00,881
882,-1,2008-09-18 05:58:00,882
883,-1,2008-09-18 08:04:00,883
884,-1,2008-09-18 10:48:00,884
885,-1,2008-09-18 13:48:00,885
886,-1,2008-09-18 17:22:00,886
887,-1,2008-09-18 18:12:00,887
888,-1,2008-09-18 18:56:00,888
889,-1,2008-09-18 21:12:00,889
890,-1,2008-09-18 21:56:00,890
891,-1,2008-09-18 23:00:00,891
892,-1,2008-09-18 23:05:00,892
893,-1,2008-09-18 23:44:00,893
894,-1,2008-09-19 00:30:00,894
895,-1,2008-09-19 01:57:00,895
896,-1,2008-09-19 02:44:00,896
897,-1,2008-09-19 04:42:00,897
898,-1,2008-09-19 05:33:00,898
899,-1,2008-09-19 05:57:00,899
900,-1,2008-09-19 06:01:00,900
901,-1,2008-09-19 06:44:00,901
902,-1,2008-09-19 07:14:00,902
903,-1,2008-09-19 07:18:00,903
904,-1,2008-09-19 08:08:00,904
905,-1,2008-09-19 08:52:00,905
906,-1,2008-09-19 09:12:00,906
907,-1,2008-09-19 09:47:00,907
908,-1,2008-09-19 10:45:00,908
909,-1,2008-09-19 11:13:00,909
910,-1,2008-09-19 11:54:00,910
911,-1,2008-09-19 13:59:00,911
912,-1,2008-09-19 15:31:00,912
913,-1,2008-09-19 16:40:00,913
914,1,2008-09-19 16:58:00,914
915,-1,2008-09-19 17:47:00,915
916,-1,2008-09-19 18:11:00,916
917,-1,2008-09-19 18:33:00,917
918,-1,2008-09-19 19:18:00,918
919,-1,2008-09-19 19:29:00,919
920,-1,2008-09-19 20:05:00,920
921,-1,2008-09-19 20:07:00,921
922,-1,2008-09-19 20:10:00,922
923,-1,2008-09-19 20:17:00,923
924,1,2008-09-19 20:19:00,924
925,-1,2008-09-19 21:08:00,925
926,1,2008-09-19 21:09:00,926
927,-1,2008-09-19 21:13:00,927
928,-1,2008-09-19 21:14:00,928
929,1,2008-09-19 21:59:00,929
930,-1,2008-09-19 23:26:00,930
931,-1,2008-09-19 23:33:00,931
932,-1,2008-09-20 00:18:00,932
933,-1,2008-09-20 00:33:00,933
934,-1,2008-09-20 03:58:00,934
935,-1,2008-09-20 04:13:00,935
936,-1,2008-09-20 04:28:00,936
937,-1,2008-09-20 05:22:00,937
938,-1,2008-09-20 05:25:00,938
939,-1,2008-09-20 05:34:00,939
940,-1,2008-09-20 06:08:00,940
941,-1,2008-09-20 07:21:00,941
942,-1,2008-09-20 08:14:00,942
943,-1,2008-09-20 10:51:00,943
944,-1,2008-09-20 11:18:00,944
945,-1,2008-09-20 12:20:00,945
946,-1,2008-09-20 12:26:00,946
947,-1,2008-09-20 12:27:00,947
948,-1,2008-09-20 12:36:00,948
949,-1,2008-09-20 12:57:00,949
950,-1,2008-09-20 14:00:00,950
951,-1,2008-09-20 14:06:00,951
952,-1,2008-09-20 14:42:00,952
953,-1,2008-09-20 14:50:00,953
954,-1,2008-09-20 14:53:00,954
955,-1,2008-09-20 15:02:00,955
956,-1,2008-09-20 15:19:00,956
957,-1,2008-09-20 15:37:00,957
958,-1,2008-09-20 15:46:00,958
959,-1,2008-09-20 16:43:00,959
960,-1,2008-09-20 16:44:00,960
961,-1,2008-09-20 17:26:00,961
962,-1,2008-09-20 17:29:00,962
963,-1,2008-09-20 18:03:00,963
964,-1,2008-09-20 18:21:00,964
965,-1,2008-09-20 18:56:00,965
966,-1,2008-09-20 19:14:00,966
967,-1,2008-09-20 19:21:00,967
968,-1,2008-09-20 23:34:00,968
969,-1,2008-09-21 00:48:00,969
970,-1,2008-09-21 01:06:00,970
971,-1,2008-09-21 02:07:00,971
972,-1,2008-09-21 03:04:00,972
973,-1,2008-09-21 03:47:00,973
974,-1,2008-09-21 04:17:00,974
975,-1,2008-09-21 04:49:00,975
976,-1,2008-09-21 07:30:00,976
977,-1,2008-09-21 07:55:00,977
978,-1,2008-09-21 08:22:00,978
979,-1,2008-09-21 08:49:00,979
980,-1,2008-09-21 09:16:00,980
981,-1,2008-09-21 09:31:00,981
982,-1,2008-09-21 10:07:00,982
983,-1,2008-09-21 10:49:00,983
984,-1,2008-09-21 11:33:00,984
985,-1,2008-09-21 12:04:00,985
986,-1,2008-09-21 14:30:00,986
987,-1,2008-09-21 14:31:00,987
988,-1,2008-09-21 14:33:00,988
989,-1,2008-09-21 15:15:00,989
990,-1,2008-09-21 15:26:00,990
991,-1,2008-09-21 15:34:00,991
992,-1,2008-09-21 16:43:00,992
993,-1,2008-09-21 17:26:00,993
994,-1,2008-09-21 17:30:00,994
995,-1,2008-09-21 18:12:00,995
996,-1,2008-09-21 19:19:00,996
997,-1,2008-09-21 20:35:00,997
998,-1,2008-09-21 21:54:00,998
999,-1,2008-09-21 22:02:00,999
1000,-1,2008-09-22 00:12:00,1000
1001,-1,2008-09-22 00:28:00,1001
1002,-1,2008-09-22 00:47:00,1002
1003,-1,2008-09-22 01:43:00,1003
1004,-1,2008-09-22 03:51:00,1004
1005,-1,2008-09-22 06:05:00,1005
1006,-1,2008-09-22 07:12:00,1006
1007,-1,2008-09-22 10:43:00,1007
1008,-1,2008-09-22 11:50:00,1008
1009,-1,2008-09-22 12:11:00,1009
1010,-1,2008-09-22 12:45:00,1010
1011,-1,2008-09-22 13:03:00,1011
1012,-1,2008-09-22 14:24:00,1012
1013,-1,2008-09-22 14:27:00,1013
1014,-1,2008-09-22 14:36:00,1014
1015,-1,2008-09-22 16:25:00,1015
1016,-1,2008-09-22 21:30:00,1016
1017,-1,2008-09-22 21:31:00,1017
1018,-1,2008-09-22 22:15:00,1018
1019,-1,2008-09-22 22:17:00,1019
1020,-1,2008-09-22 23:01:00,1020
1021,-1,2008-09-22 23:10:00,1021
1022,-1,2008-09-23 00:57:00,1022
1023,-1,2008-09-23 06:44:00,1023
1024,-1,2008-09-23 06:44:00,1024
1025,-1,2008-09-23 06:52:00,1025
1026,-1,2008-09-23 07:58:00,1026
1027,-1,2008-09-23 08:11:00,1027
1028,-1,2008-09-23 09:43:00,1028
1029,1,2008-09-23 11:14:00,1029
1030,-1,2008-09-23 11:42:00,1030
1031,-1,2008-09-23 11:43:00,1031
1032,-1,2008-09-23 12:29:00,1032
1033,-1,2008-09-23 12:31:00,1033
1034,-1,2008-09-23 12:46:00,1034
1035,-1,2008-09-23 13:37:00,1035
1036,-1,2008-09-23 15:23:00,1036
1037,-1,2008-09-23 15:33:00,1037
1038,-1,2008-09-23 15:58:00,1038
1039,-1,2008-09-23 18:10:00,1039
1040,-1,2008-09-23 18:36:00,1040
1041,-1,2008-09-23 18:56:00,1041
1042,-1,2008-09-23 20:18:00,1042
1043,-1,2008-09-23 20:59:00,1043
1044,-1,2008-09-23 21:26:00,1044
1045,-1,2008-09-23 22:25:00,1045
1046,-1,2008-09-24 02:19:00,1046
1047,-1,2008-09-24 02:44:00,1047
1048,-1,2008-09-24 03:32:00,1048
1049,-1,2008-09-24 03:40:00,1049
1050,-1,2008-09-24 05:13:00,1050
1051,-1,2008-09-24 05:22:00,1051
1052,-1,2008-09-24 06:13:00,1052
1053,-1,2008-09-24 06:14:00,1053
1054,-1,2008-09-24 07:23:00,1054
1055,-1,2008-09-24 10:10:00,1055
1056,-1,2008-09-24 10:53:00,1056
1057,-1,2008-09-24 10:59:00,1057
1058,-1,2008-09-24 11:47:00,1058
1059,-1,2008-09-24 12:04:00,1059
1060,-1,2008-09-24 12:35:00,1060
1061,-1,2008-09-24 13:01:00,1061
1062,1,2008-09-24 15:05:00,1062
1063,-1,2008-09-24 15:39:00,1063
1064,-1,2008-09-24 15:42:00,1064
1065,-1,2008-09-24 15:43:00,1065
1066,-1,2008-09-24 16:26:00,1066
1067,-1,2008-09-24 17:54:00,1067
1068,-1,2008-09-24 18:05:00,1068
1069,-1,2008-09-25 01:05:00,1069
1070,-1,2008-09-25 02:03:00,1070
1071,-1,2008-09-25 06:21:00,1071
1072,-1,2008-09-25 07:12:00,1072
1073,-1,2008-09-25 07:58:00,1073
1074,-1,2008-09-25 08:45:00,1074
1075,-1,2008-09-25 09:31:00,1075
1076,-1,2008-09-25 10:23:00,1076
1077,-1,2008-09-25 11:08:00,1077
1078,-1,2008-09-25 11:09:00,1078
1079,-1,2008-09-25 11:55:00,1079
1080,-1,2008-09-25 13:42:00,1080
1081,-1,2008-09-25 14:08:00,1081
1082,-1,2008-09-25 14:28:00,1082
1083,-1,2008-09-25 15:12:00,1083
1084,-1,2008-09-25 15:40:00,1084
1085,-1,2008-09-25 15:55:00,1085
1086,-1,2008-09-25 16:44:00,1086
1087,-1,2008-09-25 17:28:00,1087
1088,-1,2008-09-25 17:29:00,1088
1089,-1,2008-09-25 19:49:00,1089
1090,-1,2008-09-25 22:05:00,1090
1091,-1,2008-09-25 23:04:00,1091
1092,-1,2008-09-25 23:48:00,1092
1093,-1,2008-09-26 00:19:00,1093
1094,-1,2008-09-26 01:21:00,1094
1095,-1,2008-09-26 02:26:00,1095
1096,-1,2008-09-26 03:12:00,1096
1097,-1,2008-09-26 03:29:00,1097
1098,-1,2008-09-26 04:14:00,1098
1099,-1,2008-09-26 05:32:00,1099
1100,-1,2008-09-26 11:08:00,1100
1101,-1,2008-09-26 13:36:00,1101
1102,-1,2008-09-26 13:45:00,1102
1103,-1,2008-09-26 14:20:00,1103
1104,-1,2008-09-26 14:51:00,1104
1105,-1,2008-09-26 15:06:00,1105
1106,-1,2008-09-26 15:36:00,1106
1107,-1,2008-09-26 15:49:00,1107
1108,-1,2008-09-26 16:31:00,1108
1109,-1,2008-09-26 17:59:00,1109
1110,-1,2008-09-26 18:54:00,1110
1111,-1,2008-09-26 19:38:00,1111
1112,-1,2008-09-26 19:45:00,1112
1113,-1,2008-09-26 19:55:00,1113
1114,-1,2008-09-26 20:23:00,1114
1115,-1,2008-09-26 20:31:00,1115
1116,-1,2008-09-27 00:16:00,1116
1117,-1,2008-09-27 00:17:00,1117
1118,-1,2008-09-27 01:29:00,1118
1119,-1,2008-09-27 03:53:00,1119
1120,-1,2008-09-27 10:10:00,1120
1121,-1,2008-09-27 10:13:00,1121
1122,-1,2008-09-27 11:04:00,1122
1123,-1,2008-09-27 11:45:00,1123
1124,-1,2008-09-27 11:54:00,1124
1125,-1,2008-09-27 12:26:00,1125
1126,-1,2008-09-27 12:28:00,1126
1127,-1,2008-09-27 12:36:00,1127
1128,-1,2008-09-27 13:14:00,1128
1129,-1,2008-09-27 13:19:00,1129
1130,-1,2008-09-27 14:01:00,1130
1131,-1,2008-09-27 14:05:00,1131
1132,-1,2008-09-27 14:46:00,1132
1133,-1,2008-09-27 15:09:00,1133
1134,-1,2008-09-27 15:30:00,1134
1135,-1,2008-09-27 16:13:00,1135
1136,-1,2008-09-27 17:26:00,1136
1137,-1,2008-09-27 18:14:00,1137
1138,-1,2008-09-27 19:16:00,1138
1139,-1,2008-09-27 20:46:00,1139
1140,-1,2008-09-27 21:45:00,1140
1141,-1,2008-09-28 00:51:00,1141
1142,-1,2008-09-28 01:22:00,1142
1143,-1,2008-09-28 03:55:00,1143
1144,1,2008-09-28 04:45:00,1144
1145,-1,2008-09-28 05:31:00,1145
1146,-1,2008-09-28 06:22:00,1146
1147,-1,2008-09-28 07:38:00,1147
1148,-1,2008-09-28 07:52:00,1148
1149,-1,2008-09-28 08:40:00,1149
1150,-1,2008-09-28 08:41:00,1150
1151,1,2008-09-28 09:50:00,1151
1152,-1,2008-09-28 17:05:00,1152
1153,-1,2008-09-28 17:06:00,1153
1154,-1,2008-09-28 17:49:00,1154
1155,-1,2008-09-28 17:55:00,1155
1156,-1,2008-09-28 18:34:00,1156
1157,-1,2008-09-28 18:43:00,1157
1158,-1,2008-09-28 19:18:00,1158
1159,-1,2008-09-28 19:29:00,1159
1160,-1,2008-09-28 20:02:00,1160
1161,-1,2008-09-28 20:42:00,1161
1162,-1,2008-09-28 21:08:00,1162
1163,-1,2008-09-28 21:27:00,1163
1164,-1,2008-09-28 22:44:00,1164
1165,-1,2008-09-28 23:54:00,1165
1166,-1,2008-09-29 02:06:00,1166
1167,-1,2008-09-29 03:07:00,1167
1168,-1,2008-09-29 03:50:00,1168
1169,-1,2008-09-29 04:18:00,1169
1170,-1,2008-09-29 04:47:00,1170
1171,-1,2008-09-29 05:32:00,1171
1172,-1,2008-09-29 07:53:00,1172
1173,-1,2008-09-29 09:15:00,1173
1174,-1,2008-09-29 11:13:00,1174
1175,-1,2008-09-29 11:53:00,1175
1176,-1,2008-09-29 12:25:00,1176
1177,-1,2008-09-29 14:03:00,1177
1178,-1,2008-09-29 14:04:00,1178
1179,-1,2008-09-29 14:08:00,1179
1180,-1,2008-09-29 15:09:00,1180
1181,-1,2008-09-29 15:16:00,1181
1182,-1,2008-09-29 16:27:00,1182
1183,-1,2008-09-29 17:21:00,1183
1184,-1,2008-09-29 21:26:00,1184
1185,1,2008-09-29 21:48:00,1185
1186,-1,2008-09-29 22:13:00,1186
1187,-1,2008-09-30 01:33:00,1187
1188,-1,2008-09-30 01:36:00,1188
1189,1,2008-09-30 02:44:00,1189
1190,-1,2008-09-30 04:01:00,1190
1191,-1,2008-09-30 04:42:00,1191
1192,-1,2008-09-30 08:44:00,1192
1193,-1,2008-09-30 12:31:00,1193
1194,-1,2008-09-30 13:29:00,1194
1195,-1,2008-09-30 14:20:00,1195
1196,-1,2008-09-30 14:36:00,1196
1197,-1,2008-09-30 15:16:00,1197
1198,-1,2008-09-30 15:26:00,1198
1199,-1,2008-09-30 16:13:00,1199
1200,-1,2008-09-30 16:50:00,1200
1201,-1,2008-09-30 17:27:00,1201
1202,-1,2008-09-30 19:17:00,1202
1203,-1,2008-09-30 19:17:00,1203
1204,-1,2008-09-30 21:39:00,1204
1205,-1,2008-09-30 21:42:00,1205
1206,-1,2008-09-30 23:34:00,1206
1207,-1,2008-09-30 23:58:00,1207
1208,-1,2008-01-10 00:20:00,1208
1209,-1,2008-01-10 01:11:00,1209
1210,-1,2008-01-10 02:53:00,1210
1211,1,2008-01-10 05:56:00,1211
1212,-1,2008-01-10 07:19:00,1212
1213,-1,2008-01-10 07:28:00,1213
1214,-1,2008-01-10 08:15:00,1214
1215,-1,2008-01-10 09:15:00,1215
1216,-1,2008-01-10 09:16:00,1216
1217,-1,2008-01-10 14:22:00,1217
1218,-1,2008-01-10 15:16:00,1218
1219,-1,2008-01-10 16:43:00,1219
1220,-1,2008-01-10 19:57:00,1220
1221,-1,2008-01-10 21:15:00,1221
1222,-1,2008-01-10 21:50:00,1222
1223,-1,2008-01-10 22:47:00,1223
1224,-1,2008-01-10 23:34:00,1224
1225,-1,2008-02-10 00:21:00,1225
1226,-1,2008-02-10 00:22:00,1226
1227,1,2008-02-10 03:17:00,1227
1228,-1,2008-02-10 03:27:00,1228
1229,-1,2008-02-10 04:11:00,1229
1230,-1,2008-02-10 04:23:00,1230
1231,-1,2008-02-10 04:24:00,1231
1232,-1,2008-02-10 06:49:00,1232
1233,-1,2008-02-10 07:35:00,1233
1234,-1,2008-02-10 07:58:00,1234
1235,-1,2008-02-10 08:24:00,1235
1236,-1,2008-02-10 08:52:00,1236
1237,-1,2008-02-10 08:57:00,1237
1238,1,2008-02-10 09:10:00,1238
1239,-1,2008-02-10 09:42:00,1239
1240,-1,2008-02-10 10:03:00,1240
1241,1,2008-02-10 14:07:00,1241
1242,1,2008-02-10 14:10:00,1242
1243,-1,2008-02-10 14:54:00,1243
1244,-1,2008-02-10 15:10:00,1244
1245,-1,2008-02-10 15:44:00,1245
1246,-1,2008-02-10 15:58:00,1246
1247,-1,2008-02-10 16:32:00,1247
1248,-1,2008-02-10 16:58:00,1248
1249,-1,2008-02-10 17:00:00,1249
1250,-1,2008-02-10 17:19:00,1250
1251,-1,2008-02-10 19:21:00,1251
1252,-1,2008-02-10 19:25:00,1252
1253,-1,2008-02-10 20:54:00,1253
1254,1,2008-02-10 21:32:00,1254
1255,-1,2008-02-10 21:33:00,1255
1256,-1,2008-02-10 22:23:00,1256
1257,-1,2008-02-10 22:33:00,1257
1258,-1,2008-02-10 23:32:00,1258
1259,-1,2008-02-10 23:32:00,1259
1260,-1,2008-03-10 00:24:00,1260
1261,-1,2008-03-10 00:55:00,1261
1262,-1,2008-03-10 02:41:00,1262
1263,-1,2008-03-10 03:52:00,1263
1264,-1,2008-03-10 03:56:00,1264
1265,-1,2008-03-10 04:49:00,1265
1266,-1,2008-03-10 05:01:00,1266
1267,-1,2008-03-10 05:45:00,1267
1268,-1,2008-03-10 06:15:00,1268
1269,-1,2008-03-10 08:35:00,1269
1270,-1,2008-03-10 09:30:00,1270
1271,-1,2008-03-10 11:40:00,1271
1272,-1,2008-03-10 12:31:00,1272
1273,-1,2008-03-10 18:45:00,1273
1274,-1,2008-03-10 19:23:00,1274
1275,-1,2008-03-10 19:23:00,1275
1276,-1,2008-03-10 20:11:00,1276
1277,-1,2008-03-10 20:26:00,1277
1278,-1,2008-03-10 20:35:00,1278
1279,-1,2008-03-10 20:46:00,1279
1280,-1,2008-03-10 21:15:00,1280
1281,-1,2008-03-10 21:52:00,1281
1282,-1,2008-03-10 22:08:00,1282
1283,-1,2008-03-10 22:53:00,1283
1284,-1,2008-03-10 23:46:00,1284
1285,-1,2008-04-10 00:58:00,1285
1286,-1,2008-04-10 01:49:00,1286
1287,-1,2008-04-10 02:36:00,1287
1288,-1,2008-04-10 03:53:00,1288
1289,-1,2008-04-10 04:12:00,1289
1290,-1,2008-04-10 04:45:00,1290
1291,-1,2008-04-10 09:29:00,1291
1292,-1,2008-04-10 15:16:00,1292
1293,-1,2008-04-10 16:58:00,1293
1294,-1,2008-04-10 18:15:00,1294
1295,-1,2008-04-10 18:25:00,1295
1296,-1,2008-04-10 18:59:00,1296
1297,-1,2008-04-10 19:12:00,1297
1298,-1,2008-04-10 19:47:00,1298
1299,-1,2008-04-10 19:54:00,1299
1300,-1,2008-04-10 20:39:00,1300
1301,-1,2008-04-10 22:06:00,1301
1302,1,2008-04-10 23:18:00,1302
1303,1,2008-05-10 00:33:00,1303
1304,-1,2008-05-10 00:33:00,1304
1305,-1,2008-05-10 01:35:00,1305
1306,-1,2008-05-10 04:01:00,1306
1307,-1,2008-05-10 04:20:00,1307
1308,-1,2008-05-10 04:48:00,1308
1309,-1,2008-05-10 05:31:00,1309
1310,-1,2008-05-10 05:53:00,1310
1311,-1,2008-05-10 06:15:00,1311
1312,-1,2008-05-10 08:02:00,1312
1313,-1,2008-05-10 08:40:00,1313
1314,-1,2008-05-10 09:04:00,1314
1315,-1,2008-05-10 09:47:00,1315
1316,-1,2008-05-10 10:00:00,1316
1317,-1,2008-05-10 10:43:00,1317
1318,-1,2008-05-10 11:05:00,1318
1319,-1,2008-05-10 11:30:00,1319
1320,-1,2008-05-10 12:03:00,1320
1321,-1,2008-05-10 12:17:00,1321
1322,-1,2008-05-10 13:49:00,1322
1323,-1,2008-05-10 14:34:00,1323
1324,1,2008-05-10 15:30:00,1324
1325,1,2008-05-10 15:35:00,1325
1326,-1,2008-05-10 16:15:00,1326
1327,1,2008-05-10 16:37:00,1327
1328,1,2008-05-10 16:49:00,1328
1329,1,2008-05-10 18:46:00,1329
1330,-1,2008-05-10 18:59:00,1330
1331,-1,2008-05-10 19:45:00,1331
1332,-1,2008-05-10 20:12:00,1332
1333,-1,2008-05-10 20:30:00,1333
1334,-1,2008-05-10 22:13:00,1334
1335,-1,2008-06-10 00:41:00,1335
1336,-1,2008-06-10 01:25:00,1336
1337,-1,2008-06-10 01:27:00,1337
1338,-1,2008-06-10 01:30:00,1338
1339,-1,2008-06-10 02:44:00,1339
1340,-1,2008-06-10 02:49:00,1340
1341,-1,2008-06-10 03:31:00,1341
1342,1,2008-06-10 03:50:00,1342
1343,1,2008-06-10 03:57:00,1343
1344,-1,2008-06-10 04:26:00,1344
1345,-1,2008-06-10 05:21:00,1345
1346,-1,2008-06-10 05:24:00,1346
1347,-1,2008-06-10 06:11:00,1347
1348,-1,2008-06-10 06:26:00,1348
1349,-1,2008-06-10 06:49:00,1349
1350,-1,2008-06-10 07:12:00,1350
1351,-1,2008-06-10 07:17:00,1351
1352,-1,2008-06-10 07:35:00,1352
1353,-1,2008-06-10 07:38:00,1353
1354,-1,2008-06-10 08:24:00,1354
1355,-1,2008-06-10 08:57:00,1355
1356,-1,2008-06-10 09:11:00,1356
1357,-1,2008-06-10 09:57:00,1357
1358,-1,2008-06-10 10:07:00,1358
1359,-1,2008-06-10 11:51:00,1359
1360,-1,2008-06-10 12:39:00,1360
1361,-1,2008-06-10 12:42:00,1361
1362,-1,2008-06-10 13:08:00,1362
1363,1,2008-06-10 13:38:00,1363
1364,1,2008-06-10 13:55:00,1364
